Longitude,Latitude,Relative Height,CPS
3735.1479,14042.0937,4.1,54
3735.1479,14042.0937,5.4,78
3735.1479,14042.0937,5.0,68
3735.1479,14042.0937,4.5,64
3735.1479,14042.0937,4.2,76
3735.1479,14042.0937,5.5,64
3735.1479,14042.0937,5.1,76
3735.1479,14042.0937,4.4,84
3735.1479,14042.0937,5.3,72
3735.1479,14042.0937,4.5,66
3735.1479,14042.0937,7.4,60
3735.1479,14042.0937,6.6,54
3735.1479,14042.0937,6.3,84
3735.1479,14042.0937,7.6,68
3735.1479,14042.0937,7.2,74
3735.1479,14042.0937,6.6,64
3735.1479,14042.0937,7.5,76
3735.1479,14042.0937,6.7,82
3735.1479,14042.0937,12.3,126
3735.1479,14042.0937,12.3,116
3735.1486,14042.0937,12.3,116
3735.1486,14042.0937,12.3,132
3735.1503,14042.0937,12.3,126
3735.1503,14042.0937,12.3,108
3735.1506,14042.0937,2.9,78
3735.1506,14042.0937,3.3,102
3735.1516,14042.0937,12.2,104
3735.1516,14042.0937,12.3,118
3735.1525,14042.0937,12.0,120
3735.1525,14042.0937,12.2,114
3735.153,14042.0937,11.0,208
3735.153,14042.0937,11.0,304
3735.153,14042.0937,11.0,236
3735.153,14042.0937,11.2,198
3735.153,14042.0937,11.2,262
3735.153,14042.0937,11.2,254
3735.153,14042.0937,12.2,86
3735.153,14042.0937,12.2,86
3735.1538,14042.0937,12.1,104
3735.1538,14042.0937,12.1,118
3735.1542,14042.0937,2.3,132
3735.1542,14042.0937,2.7,106
3735.1542,14042.0937,3.7,104
3735.1542,14042.0937,4.8,92
3735.1542,14042.0937,5.4,98
3735.1542,14042.0937,4.6,92
3735.1542,14042.0937,12.7,80
3735.1542,14042.0937,12.8,84
3735.1542,14042.0937,12.8,62
3735.1542,14042.0937,12.8,80
3735.1547,14042.0937,8.3,114
3735.1547,14042.0937,9.6,118
3735.1547,14042.0937,12.0,114
3735.1547,14042.0937,12.2,94
3735.1547,14042.0937,12.4,88
3735.155,14042.0937,9.4,102
3735.155,14042.0937,9.2,94
3735.155,14042.0937,12.0,116
3735.155,14042.0937,12.0,100
3735.155,14042.0937,12.0,68
3735.155,14042.0937,12.0,136
3735.155,14042.0937,12.0,88
3735.155,14042.0937,12.0,98
3735.1555,14042.0937,9.0,86
3735.156,14042.0937,3.1,80
3735.156,14042.0937,3.5,92
3735.1562,14042.0937,3.5,112
3735.1562,14042.0937,4.4,126
3735.1567,14042.0937,2.7,118
3735.1567,14042.0937,3.6,102
3735.1574,14042.0937,5.1,126
3735.1582,14042.0937,3.3,90
3735.1582,14042.0937,4.6,108
3735.1586,14042.0937,4.1,84
3735.1586,14042.0937,5.0,70
3735.1594,14042.0937,4.7,108
3735.1594,14042.0937,4.3,102
3735.1604,14042.0937,4.2,72
3735.205,14042.0937,9.4,152
3735.205,14042.0937,9.5,146
3735.205,14042.0937,9.5,188
3735.205,14042.0937,10.0,130
3735.2055,14042.0937,10.5,114
3735.2055,14042.0937,11.0,138
3735.2067,14042.0937,11.3,142
3735.2067,14042.0937,11.4,116
3735.207,14042.0937,11.3,102
3735.207,14042.0937,11.3,102
3735.207,14042.0937,11.3,98
3735.207,14042.0937,11.3,72
3735.207,14042.0937,11.3,124
3735.207,14042.0937,11.4,74
3735.207,14042.0937,11.4,84
3735.207,14042.0937,11.4,102
3735.207,14042.0937,11.4,88
3735.207,14042.0937,11.4,90
3735.207,14042.0937,11.4,106
3735.207,14042.0937,11.4,82
3735.207,14042.0937,11.4,94
3735.207,14042.0937,11.4,60
3735.207,14042.0937,11.4,92
3735.207,14042.0937,11.4,96
3735.2075,14042.0937,9.6,126
3735.2075,14042.0937,9.9,96
3735.2075,14042.0937,10.8,92
3735.2075,14042.0937,10.8,84
3735.2075,14042.0937,10.9,90
3735.2075,14042.0937,10.9,90
3735.2075,14042.0937,10.9,92
3735.2075,14042.0937,10.9,90
3735.2075,14042.0937,10.9,114
3735.2075,14042.0937,11.3,78
3735.2075,14042.0937,11.3,94
3735.2075,14042.0937,11.3,108
3735.2075,14042.0937,11.4,80
3735.2075,14042.0937,11.4,122
3735.2075,14042.0937,11.4,98
3735.208,14042.0937,10.9,88
3735.208,14042.0937,10.9,58
3735.208,14042.0937,10.9,106
3735.208,14042.0937,10.9,82
3735.208,14042.0937,10.9,100
3735.208,14042.0937,10.9,88
3735.2106,14042.0937,3.9,148
3735.2106,14042.0937,4.3,142
3735.2114,14042.0937,3.4,166
3735.2114,14042.0937,3.7,134
3735.2126,14042.0937,4.2,148
3735.2126,14042.0937,4.8,156
3735.2136,14042.0937,5.6,182
3735.2136,14042.0937,5.9,258
3735.215,14042.0937,4.7,180
3735.215,14042.0937,4.7,120
3735.2182,14042.0937,6.7,194
3735.2182,14042.0937,7.2,184
3735.2182,14042.0937,7.5,166
3735.2346,14042.0937,29.7,116
3735.2346,14042.0937,29.7,96
3735.2346,14042.0937,29.7,98
3735.2346,14042.0937,29.8,86
3735.2351,14042.0937,29.6,112
3735.2351,14042.0937,29.6,118
3735.2351,14042.0937,29.7,112
3735.2351,14042.0937,29.7,112
3735.2351,14042.0937,29.7,106
3735.2351,14042.0937,29.8,94
3735.2351,14042.0937,29.8,102
3735.2351,14042.0937,29.8,118
3735.2355,14042.0937,28.3,98
3735.2355,14042.0937,28.3,92
3735.2355,14042.0937,28.3,92
3735.2355,14042.0937,28.4,108
3735.2355,14042.0937,28.4,106
3735.2355,14042.0937,28.4,118
3735.2355,14042.0937,28.4,110
3735.2355,14042.0937,28.4,94
3735.2355,14042.0937,28.4,86
3735.2355,14042.0937,28.4,120
3735.2355,14042.0937,28.5,78
3735.2355,14042.0937,29.4,118
3735.2355,14042.0937,29.5,110
3735.2358,14042.0937,26.9,90
3735.2358,14042.0937,27.6,136
3735.2358,14042.0937,27.7,92
3735.2358,14042.0937,27.7,90
3735.2358,14042.0937,27.7,94
3735.2358,14042.0937,27.7,100
3735.2358,14042.0937,27.7,78
3735.2358,14042.0937,27.7,88
3735.2358,14042.0937,27.7,114
3735.2358,14042.0937,27.7,94
3735.2358,14042.0937,27.7,88
3735.2358,14042.0937,28.4,124
3735.2358,14042.0937,28.4,78
3735.2358,14042.0937,28.4,120
3735.2358,14042.0937,28.4,98
3735.2358,14042.0937,28.4,104
3735.2358,14042.0937,28.4,98
3735.2358,14042.0937,28.4,100
3735.2358,14042.0937,28.4,84
3735.2358,14042.0937,28.4,122
3735.2358,14042.0937,28.4,106
3735.2358,14042.0937,28.4,108
3735.2358,14042.0937,28.4,96
3735.2358,14042.0937,28.4,120
3735.2358,14042.0937,28.4,100
3735.2358,14042.0937,28.4,102
3735.2358,14042.0937,28.4,122
3735.2358,14042.0937,28.4,134
3735.2358,14042.0937,28.5,114
3735.2358,14042.0937,28.5,122
3735.2358,14042.0937,28.5,86
3735.2358,14042.0937,28.5,98
3735.2358,14042.0937,28.5,126
3735.2358,14042.0937,28.5,116
3735.2358,14042.0937,28.6,88
3735.2358,14042.0937,28.6,102
3735.2358,14042.0937,29.2,120
3735.2358,14042.0937,29.2,100
3735.2358,14042.0937,29.2,120
3735.2358,14042.0937,29.2,140
3735.2358,14042.0937,29.3,112
3735.2358,14042.0937,29.4,102
3735.2363,14042.0937,27.6,84
3735.2363,14042.0937,27.6,82
3735.2363,14042.0937,27.6,110
3735.2363,14042.0937,27.6,94
3735.2363,14042.0937,27.6,88
3735.2363,14042.0937,27.6,100
3735.2363,14042.0937,27.6,104
3735.2363,14042.0937,27.6,72
3735.2363,14042.0937,27.6,90
3735.2363,14042.0937,27.6,76
3735.2363,14042.0937,27.6,80
3735.2363,14042.0937,27.6,102
3735.2363,14042.0937,27.6,100
3735.2363,14042.0937,27.6,96
3735.2363,14042.0937,27.6,76
3735.2363,14042.0937,27.6,66
3735.2363,14042.0937,27.6,100
3735.2363,14042.0937,28.4,98
3735.2363,14042.0937,28.4,100
3735.2363,14042.0937,28.4,106
3735.2363,14042.0937,28.4,82
3735.2363,14042.0937,28.4,98
3735.2363,14042.0937,28.5,106
3735.2363,14042.0937,29.2,118
3735.2363,14042.0937,29.2,122
3735.2363,14042.0937,29.2,124
3735.2363,14042.0937,29.2,106
3735.2363,14042.0937,29.2,96
3735.2363,14042.0937,29.2,96
3735.2363,14042.0937,29.2,128
3735.2363,14042.0937,29.2,90
3735.2363,14042.0937,29.2,90
3735.2363,14042.0937,29.3,106
3735.2363,14042.0937,29.3,104
3735.2363,14042.0937,29.3,106
3735.2363,14042.0937,29.3,84
3735.2363,14042.0937,29.3,114
3735.2363,14042.0937,29.3,118
3735.2368,14042.0937,26.6,84
3735.2368,14042.0937,26.6,124
3735.2368,14042.0937,26.6,98
3735.2368,14042.0937,26.6,98
3735.2368,14042.0937,26.6,128
3735.2368,14042.0937,26.6,94
3735.2368,14042.0937,26.6,90
3735.2368,14042.0937,26.6,74
3735.2368,14042.0937,26.6,122
3735.2368,14042.0937,26.6,104
3735.2368,14042.0937,26.6,102
3735.2368,14042.0937,26.8,136
3735.2368,14042.0937,26.8,96
3735.2368,14042.0937,26.8,98
3735.2368,14042.0937,26.8,108
3735.2368,14042.0937,27.6,96
3735.2368,14042.0937,27.6,118
3735.2368,14042.0937,27.6,70
3735.2368,14042.0937,27.6,104
3735.2368,14042.0937,27.6,88
3735.2368,14042.0937,27.6,88
3735.2368,14042.0937,28.4,96
3735.2368,14042.0937,28.4,86
3735.2368,14042.0937,28.4,136
3735.2368,14042.0937,28.4,94
3735.2368,14042.0937,28.4,60
3735.2368,14042.0937,28.4,104
3735.2368,14042.0937,28.4,114
3735.2368,14042.0937,28.4,108
3735.2368,14042.0937,28.5,82
3735.2368,14042.0937,28.5,108
3735.2368,14042.0937,28.5,100
3735.2368,14042.0937,28.5,96
3735.2368,14042.0937,28.5,94
3735.2368,14042.0937,28.5,76
3735.2368,14042.0937,28.5,90
3735.2368,14042.0937,28.5,106
3735.2368,14042.0937,28.6,86
3735.2368,14042.0937,28.6,76
3735.2368,14042.0937,28.6,100
3735.237,14042.0937,26.6,100
3735.237,14042.0937,26.6,112
3735.237,14042.0937,26.6,102
3735.237,14042.0937,26.6,106
3735.237,14042.0937,27.9,82
3735.237,14042.0937,27.9,90
3735.237,14042.0937,27.9,108
3735.237,14042.0937,27.9,100
3735.237,14042.0937,27.9,84
3735.237,14042.0937,27.9,118
3735.237,14042.0937,27.9,94
3735.237,14042.0937,27.9,96
3735.237,14042.0937,28.0,100
3735.237,14042.0937,28.0,92
3735.237,14042.0937,28.0,104
3735.237,14042.0937,28.0,86
3735.237,14042.0937,28.0,90
3735.237,14042.0937,28.0,82
3735.237,14042.0937,28.0,110
3735.237,14042.0937,28.0,100
3735.237,14042.0937,28.0,92
3735.237,14042.0937,28.0,82
3735.237,14042.0937,28.0,120
3735.237,14042.0937,28.0,96
3735.237,14042.0937,28.0,108
3735.237,14042.0937,28.0,112
3735.237,14042.0937,28.0,92
3735.237,14042.0937,28.0,80
3735.237,14042.0937,28.0,82
3735.237,14042.0937,28.0,94
3735.237,14042.0937,28.0,98
3735.237,14042.0937,28.4,106
3735.237,14042.0937,28.4,100
3735.237,14042.0937,28.4,82
3735.237,14042.0937,28.4,96
3735.237,14042.0937,28.4,116
3735.237,14042.0937,28.4,116
3735.237,14042.0937,28.4,84
3735.237,14042.0937,28.4,124
3735.237,14042.0937,28.4,116
3735.237,14042.0937,28.4,114
3735.237,14042.0937,28.5,72
3735.237,14042.0937,28.5,90
3735.237,14042.0937,28.5,92
3735.237,14042.0937,28.5,100
3735.237,14042.0937,28.6,92
3735.237,14042.0937,28.6,142
3735.237,14042.0937,28.6,132
3735.237,14042.0937,28.6,78
3735.237,14042.0937,28.6,80
3735.237,14042.0937,28.7,106
3735.237,14042.0937,28.7,92
3735.237,14042.0937,28.7,92
3735.237,14042.0937,28.7,106
3735.2375,14042.0937,26.6,90
3735.2375,14042.0937,26.6,120
3735.2375,14042.0937,26.6,102
3735.2375,14042.0937,26.6,84
3735.2375,14042.0937,27.8,118
3735.2375,14042.0937,27.8,96
3735.2375,14042.0937,27.8,86
3735.2375,14042.0937,27.8,110
3735.2375,14042.0937,27.9,102
3735.2375,14042.0937,27.9,102
3735.2375,14042.0937,27.9,110
3735.2375,14042.0937,27.9,108
3735.2375,14042.0937,27.9,96
3735.2375,14042.0937,27.9,106
3735.2375,14042.0937,27.9,102
3735.2375,14042.0937,27.9,96
3735.2375,14042.0937,27.9,90
3735.2375,14042.0937,27.9,108
3735.2375,14042.0937,27.9,84
3735.2375,14042.0937,27.9,112
3735.2375,14042.0937,27.9,102
3735.2375,14042.0937,27.9,66
3735.2375,14042.0937,27.9,80
3735.2375,14042.0937,27.9,98
3735.2375,14042.0937,27.9,98
3735.2375,14042.0937,27.9,106
3735.2375,14042.0937,27.9,108
3735.2375,14042.0937,27.9,82
3735.2375,14042.0937,27.9,84
3735.2375,14042.0937,27.9,96
3735.2375,14042.0937,27.9,68
3735.2375,14042.0937,27.9,120
3735.2375,14042.0937,27.9,110
3735.2375,14042.0937,27.9,104
3735.2375,14042.0937,27.9,94
3735.2375,14042.0937,27.9,92
3735.2375,14042.0937,27.9,100
3735.2375,14042.0937,28.0,74
3735.2375,14042.0937,28.0,98
3735.2375,14042.0937,28.0,86
3735.2375,14042.0937,28.0,104
3735.2375,14042.0937,28.0,114
3735.2375,14042.0937,28.0,112
3735.2375,14042.0937,28.0,104
3735.2375,14042.0937,28.0,108
3735.2375,14042.0937,28.0,92
3735.2375,14042.0937,28.0,96
3735.2375,14042.0937,28.0,76
3735.2375,14042.0937,28.0,126
3735.2375,14042.0937,28.0,90
3735.2375,14042.0937,28.0,98
3735.2375,14042.0937,28.0,108
3735.2375,14042.0937,28.0,98
3735.2375,14042.0937,28.0,132
3735.2375,14042.0937,28.0,112
3735.2375,14042.0937,28.0,118
3735.2375,14042.0937,28.0,82
3735.2375,14042.0937,28.0,84
3735.2375,14042.0937,28.0,78
3735.2375,14042.0937,28.0,82
3735.2375,14042.0937,28.0,84
3735.2375,14042.0937,28.0,120
3735.2375,14042.0937,28.0,66
3735.2375,14042.0937,28.0,118
3735.2375,14042.0937,28.2,98
3735.2375,14042.0937,28.2,68
3735.2375,14042.0937,28.2,104
3735.2375,14042.0937,28.2,84
3735.2375,14042.0937,28.2,100
3735.2375,14042.0937,28.2,118
3735.2375,14042.0937,28.2,86
3735.2375,14042.0937,28.2,100
3735.2375,14042.0937,28.2,100
3735.2375,14042.0937,28.2,102
3735.2375,14042.0937,28.3,92
3735.2375,14042.0937,28.3,108
3735.2375,14042.0937,28.3,74
3735.2375,14042.0937,28.3,66
3735.2375,14042.0937,28.3,108
3735.2375,14042.0937,28.3,106
3735.2375,14042.0937,28.3,78
3735.2375,14042.0937,28.3,92
3735.2375,14042.0937,28.3,104
3735.2375,14042.0937,28.3,104
3735.2375,14042.0937,28.3,102
3735.2375,14042.0937,28.3,120
3735.2375,14042.0937,28.3,90
3735.2375,14042.0937,28.3,100
3735.2375,14042.0937,28.3,64
3735.2375,14042.0937,28.3,82
3735.2375,14042.0937,28.3,82
3735.2375,14042.0937,28.3,102
3735.2375,14042.0937,28.3,104
3735.2375,14042.0937,28.3,102
3735.2375,14042.0937,28.3,72
3735.2375,14042.0937,28.3,78
3735.2375,14042.0937,28.3,98
3735.2375,14042.0937,28.3,108
3735.2375,14042.0937,28.3,98
3735.2375,14042.0937,28.3,106
3735.2375,14042.0937,28.5,120
3735.2375,14042.0937,28.5,102
3735.2375,14042.0937,28.5,98
3735.2375,14042.0937,28.5,100
3735.2377,14042.0937,26.6,104
3735.2377,14042.0937,26.6,118
3735.2377,14042.0937,28.0,118
3735.2377,14042.0937,28.0,84
3735.2377,14042.0937,28.0,84
3735.2377,14042.0937,28.0,118
3735.2377,14042.0937,28.1,98
3735.2377,14042.0937,28.2,86
3735.2377,14042.0937,28.2,106
3735.2377,14042.0937,28.2,104
3735.2377,14042.0937,28.2,94
3735.2377,14042.0937,28.2,110
3735.2377,14042.0937,28.2,80
3735.2377,14042.0937,28.2,82
3735.2377,14042.0937,28.2,94
3735.2377,14042.0937,28.2,98
3735.2377,14042.0937,28.2,96
3735.2377,14042.0937,28.2,90
3735.2377,14042.0937,28.2,134
3735.2382,14042.0937,26.3,84
3735.2382,14042.0937,26.3,58
3735.2382,14042.0937,26.3,84
3735.2382,14042.0937,26.3,116
3735.2382,14042.0937,26.3,84
3735.2382,14042.0937,26.3,80
3735.2382,14042.0937,26.3,88
3735.2382,14042.0937,26.3,80
3735.2382,14042.0937,26.3,102
3735.2382,14042.0937,26.3,88
3735.2382,14042.0937,26.3,80
3735.2382,14042.0937,26.3,100
3735.2382,14042.0937,26.3,88
3735.2382,14042.0937,26.3,80
3735.2382,14042.0937,26.3,98
3735.2382,14042.0937,26.3,94
3735.2382,14042.0937,26.3,112
3735.2382,14042.0937,26.3,110
3735.2382,14042.0937,26.3,100
3735.2382,14042.0937,26.3,108
3735.2382,14042.0937,26.3,114
3735.2382,14042.0937,26.3,90
3735.2382,14042.0937,26.3,108
3735.2382,14042.0937,26.4,92
3735.2382,14042.0937,26.4,106
3735.2382,14042.0937,26.4,98
3735.2382,14042.0937,26.4,76
3735.2382,14042.0937,26.6,92
3735.2382,14042.0937,26.6,96
3735.2382,14042.0937,26.6,92
3735.2382,14042.0937,26.7,84
3735.2382,14042.0937,26.7,120
3735.2382,14042.0937,26.7,120
3735.2382,14042.0937,28.0,124
3735.2382,14042.0937,28.0,80
3735.2382,14042.0937,28.0,98
3735.2387,14042.0937,26.5,92
3735.2387,14042.0937,26.5,104
3735.2407,14042.0937,11.5,158
3735.2412,14042.0937,13.9,120
3735.2412,14042.0937,14.6,142
3735.2414,14042.0937,11.7,150
3735.2414,14042.0937,11.7,184
3735.2414,14042.0937,15.8,190
3735.2414,14042.0937,16.3,132
3735.2431,14042.0937,13.3,120
3735.2431,14042.0937,14.1,164
3735.2434,14042.0937,16.2,142
3735.2434,14042.0937,16.8,138
3735.2438,14042.0937,14.0,112
3735.2438,14042.0937,17.0,116
3735.2446,14042.0937,12.0,188
3735.2446,14042.0937,15.9,100
3735.2446,14042.0937,16.0,110
3735.2446,14042.0937,16.2,162
3735.2446,14042.0937,16.4,148
3735.2446,14042.0937,23.4,126
3735.2446,14042.0937,23.5,152
3735.2451,14042.0937,11.9,142
3735.2451,14042.0937,12.0,198
3735.2451,14042.0937,23.4,120
3735.2451,14042.0937,23.5,118
3735.2456,14042.0937,15.7,134
3735.2456,14042.0937,16.0,114
3735.2456,14042.0937,23.4,138
3735.2456,14042.0937,23.5,112
3735.2458,14042.0937,12.1,248
3735.2458,14042.0937,12.1,214
3735.2458,14042.0937,19.3,130
3735.2458,14042.0937,23.4,154
3735.2458,14042.0937,23.4,150
3735.2458,14042.0937,23.5,150
3735.2458,14042.0937,23.5,152
3735.2463,14042.0937,11.9,148
3735.2463,14042.0937,12.2,220
3735.2463,14042.0937,22.9,118
3735.2463,14042.0937,22.9,164
3735.2463,14042.0937,23.1,108
3735.2463,14042.0937,23.2,142
3735.2463,14042.0937,23.4,134
3735.2463,14042.0937,23.4,136
3735.2463,14042.0937,23.4,176
3735.2463,14042.0937,23.4,152
3735.2463,14042.0937,23.5,152
3735.2463,14042.0937,23.5,110
3735.2463,14042.0937,23.5,96
3735.2468,14042.0937,11.6,202
3735.2468,14042.0937,11.9,186
3735.2468,14042.0937,25.8,120
3735.2468,14042.0937,25.9,108
3735.247,14042.0937,11.4,166
3735.247,14042.0937,11.7,196
3735.247,14042.0937,11.7,194
3735.247,14042.0937,11.7,200
3735.247,14042.0937,12.1,132
3735.247,14042.0937,12.2,194
3735.247,14042.0937,21.8,98
3735.247,14042.0937,23.9,162
3735.247,14042.0937,23.9,124
3735.247,14042.0937,25.8,146
3735.247,14042.0937,25.8,166
3735.247,14042.0937,25.9,122
3735.247,14042.0937,25.9,162
3735.2475,14042.0937,10.5,134
3735.2475,14042.0937,10.9,162
3735.2475,14042.0937,11.6,154
3735.2475,14042.0937,11.9,208
3735.2475,14042.0937,21.5,126
3735.2475,14042.0937,21.6,126
3735.2475,14042.0937,23.6,144
3735.2475,14042.0937,23.6,124
3735.2475,14042.0937,23.6,138
3735.2475,14042.0937,23.6,142
3735.2475,14042.0937,23.6,148
3735.2475,14042.0937,23.6,134
3735.2475,14042.0937,23.6,162
3735.2475,14042.0937,23.6,124
3735.2475,14042.0937,23.6,124
3735.2475,14042.0937,23.6,164
3735.2475,14042.0937,23.6,130
3735.2475,14042.0937,23.6,162
3735.2475,14042.0937,23.6,126
3735.2475,14042.0937,23.6,140
3735.2475,14042.0937,23.6,144
3735.2475,14042.0937,23.6,156
3735.2475,14042.0937,23.6,136
3735.2475,14042.0937,23.6,118
3735.2475,14042.0937,23.6,114
3735.2475,14042.0937,23.6,140
3735.2475,14042.0937,23.6,148
3735.2475,14042.0937,23.6,116
3735.2475,14042.0937,23.6,124
3735.2475,14042.0937,23.6,144
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,138
3735.2475,14042.0937,23.7,154
3735.2475,14042.0937,23.7,142
3735.2475,14042.0937,23.7,118
3735.2475,14042.0937,23.7,124
3735.2475,14042.0937,23.7,120
3735.2475,14042.0937,23.7,152
3735.2475,14042.0937,23.7,146
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,102
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,160
3735.2475,14042.0937,23.7,158
3735.2475,14042.0937,23.7,120
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,134
3735.2475,14042.0937,23.7,130
3735.2475,14042.0937,23.7,144
3735.2475,14042.0937,23.7,120
3735.2475,14042.0937,23.7,120
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,162
3735.2475,14042.0937,23.7,146
3735.2475,14042.0937,23.7,152
3735.2475,14042.0937,23.7,120
3735.2475,14042.0937,23.7,134
3735.2475,14042.0937,23.7,116
3735.2475,14042.0937,23.7,156
3735.2475,14042.0937,23.7,140
3735.2475,14042.0937,23.7,126
3735.2475,14042.0937,23.7,142
3735.2475,14042.0937,23.7,144
3735.2475,14042.0937,23.7,126
3735.2475,14042.0937,23.7,140
3735.2475,14042.0937,23.7,156
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,148
3735.2475,14042.0937,23.7,116
3735.2475,14042.0937,23.7,150
3735.2475,14042.0937,23.7,116
3735.2475,14042.0937,23.7,134
3735.2475,14042.0937,23.7,94
3735.2475,14042.0937,23.7,150
3735.2475,14042.0937,23.7,142
3735.2475,14042.0937,23.7,142
3735.2475,14042.0937,23.7,146
3735.2475,14042.0937,23.7,146
3735.2475,14042.0937,23.7,128
3735.2475,14042.0937,23.7,138
3735.2475,14042.0937,23.7,124
3735.2475,14042.0937,23.7,146
3735.2475,14042.0937,23.7,128
3735.2475,14042.0937,23.7,128
3735.2475,14042.0937,23.7,110
3735.2475,14042.0937,23.7,130
3735.2475,14042.0937,23.7,144
3735.2475,14042.0937,23.7,142
3735.2475,14042.0937,23.7,144
3735.2475,14042.0937,23.7,112
3735.2475,14042.0937,23.7,120
3735.2475,14042.0937,23.7,118
3735.2475,14042.0937,23.7,128
3735.2475,14042.0937,23.7,104
3735.2475,14042.0937,23.7,128
3735.2475,14042.0937,23.7,128
3735.2475,14042.0937,23.7,114
3735.2475,14042.0937,23.7,118
3735.2475,14042.0937,23.7,128
3735.2475,14042.0937,23.7,132
3735.2475,14042.0937,23.7,140
3735.2475,14042.0937,23.8,126
3735.2475,14042.0937,23.8,158
3735.2475,14042.0937,23.8,128
3735.2475,14042.0937,23.8,112
3735.2475,14042.0937,23.8,128
3735.2475,14042.0937,23.8,120
3735.2475,14042.0937,23.8,140
3735.2475,14042.0937,23.8,112
3735.2475,14042.0937,23.8,132
3735.2475,14042.0937,23.8,144
3735.2475,14042.0937,23.9,172
3735.2475,14042.0937,23.9,146
3735.2475,14042.0937,23.9,134
3735.2475,14042.0937,23.9,142
3735.2475,14042.0937,23.9,134
3735.2475,14042.0937,23.9,142
3735.2475,14042.0937,23.9,136
3735.2475,14042.0937,23.9,156
3735.2475,14042.0937,23.9,138
3735.2475,14042.0937,23.9,136
3735.2475,14042.0937,23.9,142
3735.2475,14042.0937,23.9,114
3735.2475,14042.0937,23.9,94
3735.2475,14042.0937,23.9,126
3735.2475,14042.0937,23.9,152
3735.2475,14042.0937,23.9,108
3735.2475,14042.0937,23.9,128
3735.2475,14042.0937,23.9,120
3735.2475,14042.0937,23.9,124
3735.2475,14042.0937,25.9,140
3735.2478,14042.0937,11.1,158
3735.2478,14042.0937,11.6,138
3735.2478,14042.0937,12.5,146
3735.2478,14042.0937,23.6,122
3735.2478,14042.0937,23.6,142
3735.2478,14042.0937,23.7,116
3735.2478,14042.0937,23.7,142
3735.2478,14042.0937,23.7,130
3735.2478,14042.0937,23.7,144
3735.2478,14042.0937,23.7,166
3735.2478,14042.0937,23.7,142
3735.2478,14042.0937,23.7,134
3735.2478,14042.0937,23.7,162
3735.2478,14042.0937,23.7,128
3735.2478,14042.0937,23.7,128
3735.2478,14042.0937,23.7,124
3735.2478,14042.0937,23.7,144
3735.2478,14042.0937,23.7,130
3735.2478,14042.0937,23.7,106
3735.2478,14042.0937,23.7,130
3735.2478,14042.0937,23.7,166
3735.2478,14042.0937,23.7,96
3735.2478,14042.0937,23.7,146
3735.2478,14042.0937,23.7,132
3735.2478,14042.0937,23.7,144
3735.2478,14042.0937,23.7,146
3735.2478,14042.0937,23.7,144
3735.2478,14042.0937,23.7,112
3735.2478,14042.0937,23.7,136
3735.2478,14042.0937,23.7,102
3735.2478,14042.0937,23.7,128
3735.2478,14042.0937,23.7,154
3735.2478,14042.0937,23.7,152
3735.2478,14042.0937,23.7,156
3735.2478,14042.0937,23.7,132
3735.2478,14042.0937,23.7,128
3735.2478,14042.0937,23.7,152
3735.2478,14042.0937,23.7,108
3735.2478,14042.0937,23.7,126
3735.2478,14042.0937,23.7,152
3735.2478,14042.0937,23.7,156
3735.2478,14042.0937,23.7,126
3735.2478,14042.0937,23.7,146
3735.2478,14042.0937,23.7,136
3735.2478,14042.0937,23.7,126
3735.2478,14042.0937,23.7,120
3735.2478,14042.0937,23.7,132
3735.2478,14042.0937,23.7,164
3735.2478,14042.0937,23.7,138
3735.2478,14042.0937,23.7,124
3735.2478,14042.0937,23.7,148
3735.2478,14042.0937,23.7,120
3735.2478,14042.0937,23.7,112
